key_resp_17.keys,key_resp_17.rt,key_resp_13.keys,key_resp_13.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,Text,Condition,participant,Gender*,Age*,Estimated hours since last sleep*,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt,key_resp_11.keys,key_resp_11.rt,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,Word,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,key_resp_9.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Stimuli,keyrespp.keys,keyrespp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Response,Congr,RightAns,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_14.keys,key_resp_14.rt,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_7.ran,key_resp_5.keys,key_resp_5.rt,key_resp_12.keys,key_resp_12.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_6.keys,key_resp_6.rt,key_resp_15.keys,key_resp_15.rt,socialexc.thisRepN,socialexc.thisTrialN,socialexc.thisN,socialexc.thisIndex,socialexc.ran,Question,key_resp_7.keys,key_resp_7.rt,key_resp_16.keys,key_resp_16.rt
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,left,1.562,0,20,20,24,1,lip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,right,1.263,0,21,21,13,1,belch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,right,1.428,0,22,22,4,1,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,right,1.312,0,23,23,23,1,fee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,right,1.324,0,24,24,14,1,tourist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,right,1.541,0,25,25,1,1,ricochet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,right,3.648,0,26,26,0,1,drank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,left,1.19,0,27,27,15,1,minister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,space,16.87,right,4.91,0,0,0,1,1,10 - 18 + 1 = -9?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,right,3.989,0,1,1,2,1,10 - 5 - 16 = 21?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,right,2.046,0,2,2,0,1,5 x 5 - 10 = 22?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,right,3.792,0,3,3,3,1,2 + 20 x 4 = 82?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,0,4,4,4,1,11 + 3 - 7 = 8?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,2 - 15 + 39 = 27?,space,9.752,right,3.748,0,0,0,0,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,47 + 13 - 7 = 53?,,,left,2.376,0,1,1,11,1,RESPONSE RECORDED,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,53 + 13 x 7 = -150?,,,right,4.904,0,2,2,12,1,YOU’RE NOT TRYING HARD ENOUGH,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,54 - 40 x -2 = - 27?,,,right,2.84,0,3,3,8,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,14 x 2 - 3 = 25?,,,left,2.171,0,4,4,13,1,TRY HARDER,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,5 x 5 - 29 = -40?,,,right,2.056,0,5,5,7,1,SPEED UP,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,7 x 11 - 21 = 56?,,,left,3.521,0,6,6,9,1,SPEED UP,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,14 x 2 + 10 = 38?,,,left,2.058,0,7,7,4,1,CONCENTRATE,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,2 x 40 + 3 = 84?,,,right,2.039,0,8,8,6,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,35 - 65 - 20 = - 55?,,,left,3.926,0,9,9,10,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,50 x 3 + 12 = 147?,,,right,3.476,0,10,10,1,1,SPEED UP,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,54 + 60 - 1 = 113?,,,left,3.061,0,11,11,5,1,PAY ATTENTION,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,6 - 58 + 11 = -41?,,,,,0,12,12,3,1,RESPONSE RECORDED,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,72 + 17 x 3 = 121?,,,right,3.155,0,13,13,2,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,62 - 15 x 3 = 5?,,,,,,,,,,PAY ATTENTION,0,right,space,12.637,right,2.594,0,0,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,2 x 40 + 10 = 800?,,,,,,,,,,RESPONSE RECORDED,0,right,,,right,1.866,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,7 - 8 - 9 = -11?,,,,,,,,,,SPEED UP,0,right,,,right,2.4,0,2,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,55 - 66 + 14 = 3?,,,,,,,,,,RESPONSE RECORDED,1,left,,,left,3.641,0,3,3,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,12 + 10 x 4 = 70?,,,,,,,,,,RESPONSE RECORDED,0,right,,,right,2.876,0,4,4,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,736,woman,21,13-15h,2021-12-01_20h47.58.802,bachelor,2021.2.3,MacIntel,71.42857143,IwAR0fIy4rXJbTyGk1qvhlqIHko2JwZHUIjMwkfZhFNfNAb7iLftWId5prvy8,,,,,,,,,,,,,,,,,,,,17 x 2 - 10 = 24?,,,,,,,,,,RESPONSE RECORDED,1,left,,,left,2.54,0,5,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
