1.6909 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
17.9892 	EXP 	Created instruu = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='instruu', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
18.4568 	EXP 	Created calculation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='calculation', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
18.9316 	DEPRECATION 	'0.9216, 0.9216, 0.7255' is not a valid rgb color
18.9379 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([0., 0., 0.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='text_9', opacity=0, ori=0.0, pos=array([ 0. , -0.2]), rgb=UNKNOWN, text='YES         NO', units='height', win=Window(...), wrapWidth=1)
18.9392 	EXP 	Created Feedback = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Feedback', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
18.9404 	EXP 	Created neg_feedB = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='neg_feedB', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.4080 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.8698 	DEPRECATION 	'0.9216, 0.9216, 0.7255' is not a valid rgb color
19.8732 	EXP 	Created text_10 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([0., 0., 0.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='text_10', opacity=0, ori=0.0, pos=array([ 0. , -0.2]), rgb=UNKNOWN, text='YES     NO', units='height', win=Window(...), wrapWidth=1)
19.8745 	EXP 	Created resp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='resp', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.8757 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='text_8', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
20.3805 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
20.8509 	EXP 	Created nouns = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='nouns', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
21.3231 	DEPRECATION 	'0.9216, 0.9216, 0.7255' is not a valid rgb color
21.3265 	EXP 	Created thisthats = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([0., 0., 0.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='thisthats', opacity=0, ori=0.0, pos=array([ 0.  , -0.25]), rgb=UNKNOWN, text='THIS      THAT\n           ', units='height', win=Window(...), wrapWidth=1)
21.3469 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
21.8119 	EXP 	Created Questions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='Questions', opacity=1, ori=0.0, pos=array([0. , 0.1]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
21.8216 	EXP 	Created str_disagree = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='str_disagree', opacity=1, ori=0.0, pos=array([-0.5, -0.3]), rgb=UNKNOWN, text='(Strongly disagree)', units='height', win=Window(...), wrapWidth=1)
21.8264 	EXP 	Created agree = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='agree', opacity=1, ori=0.0, pos=array([ 0.5, -0.3]), rgb=UNKNOWN, text='(Strongly agree)', units='height', win=Window(...), wrapWidth=1)
21.8349 	EXP 	Created text_11 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_11', opacity=1, ori=0.0, pos=array([ 0. , -0.2]), rgb=UNKNOWN, text='1  2  3  4  5  6  7', units='height', win=Window(...), wrapWidth=1)
22.3482 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
22.8622 	EXP 	Created text_12 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_12', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
23.3799 	EXP 	Imported OrderA.csv as conditions, 1 conditions, 2 params
23.3806 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
23.3809 	EXP 	New trial (rep=0, index=0): OrderedDict([('Text', 'Welcome to the experiment. \n\nThis experiment tests the effect of sleep on cognition. You will be asked to complete five tasks. \nPlease complete all tasks. It will take no more than x minutes.\n\nPress any key to start the experiment'), ('Condition', 0)])
23.4044 	DATA 	Keypress: 2
23.4287 	EXP 	intro_text: text = 'Welcome to the experiment. \n\nThis experiment tests the effect of sleep on cognition. You will be asked to complete five tasks. \nPlease complete all tasks. It will take no more than x minutes.\n\nPress any key to start the experiment'
23.4287 	EXP 	intro_text: autoDraw = True
31.4747 	DATA 	Keypress: return
31.4941 	EXP 	intro_text: autoDraw = False
31.4941 	EXP 	instr_txt: text = 'TASK 1\n\nYou will be presented with one noun at a time. Use your keyboard arrows to choose one of the words “THIS” or “THAT” to go along with the noun.\nThere is no right or wrong answer, use your intuition. \n\nleft arrow = THIS\nright arrow = THAT\n\nPress any key to start the task when you are ready'
31.4941 	EXP 	instr_txt: autoDraw = True
61.2025 	EXP 	Imported Wordlist1.csv as conditions, 33 conditions, 16 params
61.2029 	EXP 	Created sequence: random, trialTypes=33, nReps=1, seed=None
61.2033 	EXP 	New trial (rep=0, index=0): OrderedDict([('X', 18), ('Word', 'applause'), ('Vision', -1.32819732080633), ('Valence', -1.23154718262169), ('Loudness', 2.03373651292448), ('Human', -0.354378581349128), ('TasteSmell', -0.381978113871546), ('Motion', 0.487821919237147), ('Manipulability', 1.48350148419965), ('Scene', -0.980505759381069), ('Time', 1.2167917234708), ('TorsoLegs', -0.376558638483492), ('Arousal', 1.20449154500574), ('Self', -1.55271485347812), ('type', 'self'), ('factor', -1)])
61.2102 	DATA 	Keypress: return
61.2294 	EXP 	instr_txt: autoDraw = False
61.2294 	EXP 	wordssss: text = 'applause'
61.2294 	EXP 	wordssss: autoDraw = True
61.2294 	EXP 	thisthat: autoDraw = True
63.5330 	EXP 	New trial (rep=0, index=1): OrderedDict([('X', 125), ('Word', 'dandelion'), ('Vision', 1.84388517652705), ('Valence', -0.537904136809681), ('Loudness', -1.00730784703979), ('Human', -0.177310134446994), ('TasteSmell', -0.498520928436604), ('Motion', -0.625387252913905), ('Manipulability', -0.00412468009723479), ('Scene', -0.274021975538201), ('Time', 0.234461914515598), ('TorsoLegs', -1.09432564513671), ('Arousal', 1.53607998254866), ('Self', -0.739337452050648), ('type', 'animals'), ('factor', 1)])
63.5576 	DATA 	Keypress: left
63.5766 	EXP 	wordssss: autoDraw = False
63.5766 	EXP 	thisthat: autoDraw = False
63.5766 	EXP 	wordssss: text = 'dandelion'
63.5766 	EXP 	wordssss: autoDraw = True
63.5766 	EXP 	thisthat: autoDraw = True
65.7314 	EXP 	New trial (rep=0, index=2): OrderedDict([('X', 227), ('Word', 'handshake'), ('Vision', -0.87679313525976), ('Valence', -0.535079966272606), ('Loudness', -1.07006940490814), ('Human', 0.182881004703305), ('TasteSmell', -0.581859945087154), ('Motion', 1.42869187827021), ('Manipulability', 2.94886604953319), ('Scene', -1.27976205629723), ('Time', 1.64889438775419), ('TorsoLegs', -0.920255313400509), ('Arousal', 0.48618111730422), ('Self', -1.50418213993311), ('type', 'self'), ('factor', -1)])
65.7390 	DATA 	Keypress: right
65.7481 	EXP 	wordssss: autoDraw = False
65.7481 	EXP 	thisthat: autoDraw = False
65.7481 	EXP 	wordssss: text = 'handshake'
65.7481 	EXP 	wordssss: autoDraw = True
65.7481 	EXP 	thisthat: autoDraw = True
67.3978 	EXP 	New trial (rep=0, index=3): OrderedDict([('X', 182), ('Word', 'fee'), ('Vision', -0.485313984962747), ('Valence', 0.815154955493029), ('Loudness', -0.897060983606671), ('Human', -0.626353647498336), ('TasteSmell', -0.787325105364706), ('Motion', -0.790845778749967), ('Manipulability', -0.578830817640092), ('Scene', -0.643711962001912), ('Time', -0.0186454546744452), ('TorsoLegs', -0.723182975358019), ('Arousal', -1.17411642266829), ('Self', -1.32798449669653), ('type', 'self'), ('factor', -1)])
67.4043 	DATA 	Keypress: right
67.4133 	EXP 	wordssss: autoDraw = False
67.4133 	EXP 	thisthat: autoDraw = False
67.4133 	EXP 	wordssss: text = 'fee'
67.4133 	EXP 	wordssss: autoDraw = True
67.4133 	EXP 	thisthat: autoDraw = True
68.6483 	EXP 	New trial (rep=0, index=4): OrderedDict([('X', 420), ('Word', 'stole'), ('Vision', -1.17911598339413), ('Valence', 1.97987504748165), ('Loudness', -1.23489087482248), ('Human', 0.117345491077788), ('TasteSmell', -0.358402753445867), ('Motion', 1.47075101286831), ('Manipulability', 1.84775414748032), ('Scene', -0.137061815072305), ('Time', -0.141906915672127), ('TorsoLegs', -0.508868187317489), ('Arousal', 0.407592991299105), ('Self', -1.56070386370981), ('type', 'self'), ('factor', -1)])
68.6551 	DATA 	Keypress: left
68.6638 	EXP 	wordssss: autoDraw = False
68.6638 	EXP 	thisthat: autoDraw = False
68.6638 	EXP 	wordssss: text = 'stole'
68.6638 	EXP 	wordssss: autoDraw = True
68.6638 	EXP 	thisthat: autoDraw = True
69.8305 	EXP 	New trial (rep=0, index=5): OrderedDict([('X', 99), ('Word', 'clang'), ('Vision', -0.482132382108978), ('Valence', 0.21411653081924), ('Loudness', 2.47487995642256), ('Human', -1.00725031806568), ('TasteSmell', -0.359143915913018), ('Motion', -0.502401030576656), ('Manipulability', -0.588368775026659), ('Scene', -1.82608804490307), ('Time', 1.35288026729032), ('TorsoLegs', 0.267754999582742), ('Arousal', -1.31826429329695), ('Self', -0.969656158005588), ('type', 'scene'), ('factor', -1)])
69.8379 	DATA 	Keypress: right
69.8467 	EXP 	wordssss: autoDraw = False
69.8467 	EXP 	thisthat: autoDraw = False
69.8467 	EXP 	wordssss: text = 'clang'
69.8467 	EXP 	wordssss: autoDraw = True
69.8467 	EXP 	thisthat: autoDraw = True
70.8147 	EXP 	New trial (rep=0, index=6): OrderedDict([('X', 377), ('Word', 'ricochet'), ('Vision', -0.499423012235723), ('Valence', 0.137756134920854), ('Loudness', 0.5910067032428), ('Human', -0.963181291923199), ('TasteSmell', -0.16962716561457), ('Motion', 2.8927539409705), ('Manipulability', -0.452196645787401), ('Scene', -1.46565164238181), ('Time', 0.161619548733669), ('TorsoLegs', -0.0757737026837497), ('Arousal', -0.27810657108679), ('Self', -1.62440782930065), ('type', 'self'), ('factor', -1)])
70.8220 	DATA 	Keypress: left
70.8309 	EXP 	wordssss: autoDraw = False
70.8309 	EXP 	thisthat: autoDraw = False
70.8309 	EXP 	wordssss: text = 'ricochet'
70.8309 	EXP 	wordssss: autoDraw = True
70.8309 	EXP 	thisthat: autoDraw = True
71.1642 	EXP 	New trial (rep=0, index=7): OrderedDict([('X', 495), ('Word', 'wonder'), ('Vision', -0.955543203824116), ('Valence', -0.99404852237843), ('Loudness', -0.26591876190892), ('Human', -0.940326732236392), ('TasteSmell', -0.446358035021737), ('Motion', 0.00223874056939839), ('Manipulability', -1.42465516250283), ('Scene', -1.25116074151128), ('Time', -0.874314339027545), ('TorsoLegs', -0.0470463477600677), ('Arousal', 2.09052994344349), ('Self', 0.343447309367033), ('type', 'human'), ('factor', -1)])
71.1707 	DATA 	Keypress: left
71.1797 	EXP 	wordssss: autoDraw = False
71.1797 	EXP 	thisthat: autoDraw = False
71.1797 	EXP 	wordssss: text = 'wonder'
71.1797 	EXP 	wordssss: autoDraw = True
71.1797 	EXP 	thisthat: autoDraw = True
71.5484 	EXP 	New trial (rep=0, index=8): OrderedDict([('X', 403), ('Word', 'sled'), ('Vision', -0.0535504997919183), ('Valence', -0.631941012865118), ('Loudness', -0.821263394500135), ('Human', -0.836689516761116), ('TasteSmell', -0.620061990395577), ('Motion', 1.66189715650666), ('Manipulability', 1.28701569103953), ('Scene', -0.112933180969853), ('Time', -0.0912702619154738), ('TorsoLegs', 1.80422427679579), ('Arousal', 1.42093737118693), ('Self', -1.70545646243866), ('type', 'self'), ('factor', -1)])
71.5536 	DATA 	Keypress: left
71.5630 	EXP 	wordssss: autoDraw = False
71.5630 	EXP 	thisthat: autoDraw = False
71.5630 	EXP 	wordssss: text = 'sled'
71.5630 	EXP 	wordssss: autoDraw = True
71.5630 	EXP 	thisthat: autoDraw = True
71.7151 	EXP 	New trial (rep=0, index=9): OrderedDict([('X', 408), ('Word', 'soccer'), ('Vision', -0.565838026029787), ('Valence', -0.663450308401452), ('Loudness', -0.314472983650428), ('Human', -0.252220663953035), ('TasteSmell', -0.190433296691056), ('Motion', 1.51494361395914), ('Manipulability', 0.356386808150859), ('Scene', 0.623489635718804), ('Time', 1.54495899671271), ('TorsoLegs', 1.71347579307612), ('Arousal', -0.0301015354333703), ('Self', -1.35765044917953), ('type', 'self'), ('factor', -1)])
71.7216 	DATA 	Keypress: right
71.7305 	EXP 	wordssss: autoDraw = False
71.7305 	EXP 	thisthat: autoDraw = False
71.7305 	EXP 	wordssss: text = 'soccer'
71.7305 	EXP 	wordssss: autoDraw = True
71.7305 	EXP 	thisthat: autoDraw = True
71.9323 	EXP 	New trial (rep=0, index=10): OrderedDict([('X', 399), ('Word', 'shiny'), ('Vision', 1.29114190475784), ('Valence', -0.744983324693341), ('Loudness', -0.754514264000919), ('Human', -0.0263627315270939), ('TasteSmell', -1.39519692498654), ('Motion', -0.763997861609124), ('Manipulability', -0.984995077697744), ('Scene', -0.82057218371542), ('Time', -0.377558419682609), ('TorsoLegs', -0.0748749236816389), ('Arousal', 0.922973532598976), ('Self', -1.34576652036505), ('type', 'self'), ('factor', -1)])
71.9398 	DATA 	Keypress: right
71.9485 	EXP 	wordssss: autoDraw = False
71.9485 	EXP 	thisthat: autoDraw = False
71.9485 	EXP 	wordssss: text = 'shiny'
71.9485 	EXP 	wordssss: autoDraw = True
71.9485 	EXP 	thisthat: autoDraw = True
72.1487 	EXP 	New trial (rep=0, index=11): OrderedDict([('X', 11), ('Word', 'ambulance'), ('Vision', 0.11244388329953), ('Valence', 0.903815312087466), ('Loudness', 2.07232194389037), ('Human', -0.887278229357071), ('TasteSmell', -0.0872718250049201), ('Motion', 1.13423575500573), ('Manipulability', 0.0749193114891507), ('Scene', 0.614734455886551), ('Time', -0.760426023579276), ('TorsoLegs', 0.508160161404419), ('Arousal', 0.388931831517839), ('Self', 0.345821859474101), ('type', 'human'), ('factor', -1)])
72.1569 	DATA 	Keypress: right
72.1657 	EXP 	wordssss: autoDraw = False
72.1657 	EXP 	thisthat: autoDraw = False
72.1657 	EXP 	wordssss: text = 'ambulance'
72.1657 	EXP 	wordssss: autoDraw = True
72.1657 	EXP 	thisthat: autoDraw = True
72.1980 	EXP 	New trial (rep=0, index=12): OrderedDict([('X', 205), ('Word', 'gasp'), ('Vision', -0.988564752299652), ('Valence', -0.0096789712942925), ('Loudness', 1.78247372206784), ('Human', -0.64743936778124), ('TasteSmell', 0.640334267619548), ('Motion', -0.0680282802260559), ('Manipulability', -0.9947495717965), ('Scene', -1.48876708092065), ('Time', 0.463128042883673), ('TorsoLegs', -0.282697487372883), ('Arousal', -1.50886590603069), ('Self', -0.726112320989694), ('type', 'scene'), ('factor', -1)])
72.2036 	DATA 	Keypress: left
72.2132 	EXP 	wordssss: autoDraw = False
72.2132 	EXP 	thisthat: autoDraw = False
72.2132 	EXP 	wordssss: text = 'gasp'
72.2132 	EXP 	wordssss: autoDraw = True
72.2132 	EXP 	thisthat: autoDraw = True
72.5173 	DATA 	Keypress: left
