key_resp_17.keys,key_resp_17.rt,key_resp_13.keys,key_resp_13.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,Text,Condition,participant,Gender*,Age*,Estimated hours since last sleep*,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_11.keys,key_resp_11.rt,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,Word,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,key_resp_9.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Stimuli,keyrespp.keys,keyrespp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Response,Congr,RightAns,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_14.keys,key_resp_14.rt,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_7.ran,key_resp_5.keys,key_resp_5.rt,key_resp_12.keys,key_resp_12.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_6.keys,key_resp_6.rt,key_resp_15.keys,key_resp_15.rt,socialexc.thisRepN,socialexc.thisTrialN,socialexc.thisN,socialexc.thisIndex,socialexc.ran,Question,key_resp_7.keys,key_resp_7.rt,key_resp_16.keys,key_resp_16.rt
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,17 x 2 - 10 = 24?,,,,,,,,,,RESPONSE RECORDED,1,left,,,right,0.0974,0,10,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,6 - 13 + 4 = -3?,,,,,,,,,,CONCENTRATE,1,left,,,right,0.017,0,11,11,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,7 x 11 - 21 = 56?,,,,,,,,,,GO FASTER,1,left,,,right,0.0373,0,12,12,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,7 + 46 + 16 = 67?,,,,,,,,,,RESPONSE RECORDED,0,right,,,right,0.038,0,13,13,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"You have now completed the mental arithmetic task. You are halfway through the experiment.

Thank you for deciding to finish the tasks, it is much appreciated! Your effort is valued.

Press space to continue",,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.9987,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,soft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.6135,right,0.3622,0,0,0,11,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.1611,0,1,1,27,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,nose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0876,0,2,2,26,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,diplomat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0839,0,3,3,20,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0822,0,4,4,10,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,handshake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0702,0,5,5,1,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,rocket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.085,0,6,6,15,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,sled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0663,0,7,7,5,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0676,0,8,8,2,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,shiny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0693,0,9,9,25,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,actor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0867,0,10,10,23,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0835,0,11,11,8,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,student,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0839,0,12,12,18,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,farm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0835,0,13,13,12,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,squeal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0875,0,14,14,9,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,stole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0989,0,15,15,3,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,clang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0687,0,16,16,13,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,delirium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0999,0,17,17,7,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,ate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0547,0,18,18,4,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,embassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.1169,0,19,19,6,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,volcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0485,0,20,20,19,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,businessman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0645,0,21,21,16,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0724,0,22,22,22,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0858,0,23,23,17,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0846,0,24,24,21,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0604,0,25,25,24,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0828,0,26,26,14,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,jaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0833,0,27,27,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8954,6,0.8342,0,0,0,0,1,I felt excluded during the experiment.,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.1129,0,1,1,1,1,Negative feedback showed me that I had lower task competencies than the other participants.,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0992,0,2,2,3,1,I felt stressed during the experiment.,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.1121,0,3,3,2,1,I felt alone during the experiment.,,,,
,,,,,,,,,,,,other,8,7-9h,2021-12-01_13h24.12.112,bachelor,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0518,space,0.5935
